ID;LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;PAY_0;PAY_2;PAY_3;PAY_4;PAY_5;PAY_6;BILL_AMT1;BILL_AMT2;BILL_AMT3;BILL_AMT4;BILL_AMT5;BILL_AMT6;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;default payment next month;LIM_BAL_1;LIM_BAL_2;LIM_BAL_3;SEX_1;SEX_2;EDUCATION_1;EDUCATION_2;EDUCATION_3;EDUCATION_4;EDUCATION_5;EDUCATION_6;EDUCATION_7;MARRIAGE_1;MARRIAGE_2;MARRIAGE_3;MARRIAGE_4;AGE_1;AGE_2;AGE_3;PAY_0_1;PAY_0_2;PAY_0_3;PAY_2_1;PAY_2_2;PAY_2_3;PAY_3_1;PAY_3_2;PAY_3_3;PAY_4_1;PAY_4_2;PAY_4_3;PAY_5_1;PAY_5_2;PAY_5_3;PAY_6_1;PAY_6_2;PAY_6_3;BILL_AMT1_1;BILL_AMT1_2;BILL_AMT1_3;BILL_AMT2_1;BILL_AMT2_2;BILL_AMT2_3;BILL_AMT3_1;BILL_AMT3_2;BILL_AMT3_3;BILL_AMT4_1;BILL_AMT4_2;BILL_AMT4_3;BILL_AMT5_1;BILL_AMT5_2;BILL_AMT5_3;BILL_AMT6_1;BILL_AMT6_2;BILL_AMT6_3;PAY_AMT1_1;PAY_AMT1_2;PAY_AMT1_3;PAY_AMT2_1;PAY_AMT2_2;PAY_AMT2_3;PAY_AMT3_1;PAY_AMT3_2;PAY_AMT3_3;PAY_AMT4_1;PAY_AMT4_2;PAY_AMT4_3;PAY_AMT5_1;PAY_AMT5_2;PAY_AMT5_3;PAY_AMT6_1;PAY_AMT6_2;PAY_AMT6_3
18571;360000;2;2;2;27;0;0;-1;-1;-1;-2;12389;-5;1145;1169;-1;-1;0;1150;1174;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0
18583;120000;2;1;2;28;1;-1;2;2;-1;-1;0;780;390;0;762;-18;1170;0;0;762;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
18584;360000;2;3;1;27;0;0;0;0;0;0;115730;102973;96363;85616;79033;72152;4371;5438;3415;2430;2568;3017;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1
18589;130000;2;1;2;26;-1;-1;-1;-1;-1;-1;11149;3150;8552;5459;2850;9611;3160;8591;5463;2855;9611;8901;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1
18597;20000;2;1;2;25;-1;-1;-1;-1;-1;-1;1983;326;3242;1206;326;326;326;3242;1206;326;326;326;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0
18598;150000;2;1;2;26;-1;-1;-1;-1;-1;-1;15079;5018;6701;54574;983;25580;5018;6701;54579;983;25580;26738;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1
18627;120000;2;2;1;26;-1;-1;-1;-1;-2;-1;9267;29600;1980;0;0;10853;29600;1980;0;0;42138;26341;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1
18634;150000;2;1;2;27;-2;-2;-2;-2;-2;-2;35688;14736;36490;3125;7603;2995;14820;36672;3232;7641;3010;982;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0
18637;20000;2;1;2;24;0;0;0;0;0;0;22515;24146;25374;19075;18907;18507;2000;2024;2000;1005;1188;2002;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0
18657;90000;2;2;2;26;1;2;2;2;2;2;86335;88520;90311;91431;92840;91205;4500;4100;3500;3800;0;3500;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1
18674;50000;2;2;2;22;0;0;0;0;0;0;28544;28681;23306;16282;9451;9408;1450;1400;1300;400;400;400;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0
18688;60000;2;2;2;28;2;2;2;2;2;2;48322;51587;52664;53059;51468;54511;4692;2500;2000;0;4019;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0
18691;240000;2;1;2;25;1;-1;-1;-1;-1;-2;0;587;0;2417;0;0;587;0;2417;0;0;7642;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1
18694;50000;2;1;2;25;0;0;0;0;0;2;37014;36128;36317;37401;37177;37446;1900;2000;2000;2000;1000;1500;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0
18697;200000;2;1;2;28;-1;-1;-1;-1;-1;-1;18134;18410;1213;9095;18393;612;18410;1297;9113;18393;612;54856;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1
18699;160000;2;2;2;27;1;-2;-2;-2;-2;-2;0;0;0;980;0;0;0;0;980;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
18713;210000;2;1;2;26;0;0;0;0;0;0;23245;8487;17950;18915;19359;21604;3487;10000;2000;1000;3000;1000;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0
18723;260000;2;2;2;28;0;0;0;0;0;0;181121;167875;171913;169495;167944;166881;7013;10051;10026;7039;8057;10213;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1
18725;20000;2;2;1;28;-1;-1;0;0;0;0;1424;10094;15018;15991;18442;18827;10094;10000;1549;3000;790;1000;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0
18730;210000;2;2;2;29;0;0;0;0;0;0;52143;53182;54331;55827;57295;58571;2500;2600;3000;3000;2200;2300;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0
18733;60000;2;2;2;23;-1;0;0;0;0;0;56250;54971;55079;55525;56634;57052;2000;2100;2000;2000;2100;2050;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0
18745;220000;2;2;2;29;0;0;0;0;0;0;217345;100501;74430;64485;24609;23419;4030;4000;4492;1000;1000;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0
18750;200000;2;2;2;26;0;0;0;0;0;0;22737;12169;14328;16222;9915;11226;3000;6000;3000;2003;3101;530;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0
18755;180000;2;2;2;27;0;0;0;0;-1;-1;16996;9049;9744;8907;557;0;1249;1144;1907;557;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0
18757;160000;2;2;2;30;0;0;2;-1;0;0;17357;4747;4500;32468;22485;119853;2250;0;32468;2000;104465;4602;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1
18769;80000;2;2;1;28;0;0;0;0;0;-2;58784;55209;56626;56387;15980;1134;1970;2300;1352;700;1134;48;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0
18777;220000;2;1;2;27;0;0;0;0;0;0;67028;32546;29814;31488;8495;10170;5332;5000;10238;5000;5000;2000;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0
18782;200000;2;1;1;30;1;2;2;2;-1;-1;38398;20693;27932;12585;45031;19836;0;15015;0;45031;20000;45010;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1
18786;210000;2;1;2;27;0;0;0;0;0;0;16186;16914;18288;19301;19383;19940;1300;1650;1620;700;870;880;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0
18787;120000;2;1;2;27;-1;-1;-1;-1;-1;-1;22225;1118;490;1433;0;1096;1118;490;1433;0;1096;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0
18791;30000;2;2;1;28;0;0;0;0;0;0;25344;26614;27878;29103;29426;29907;2000;2000;2000;1100;1088;1124;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0
18793;50000;2;2;1;29;0;0;0;0;0;0;82843;85305;86152;56250;57603;19336;4000;4000;2257;2000;2000;700;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0
18795;230000;2;1;2;29;0;0;0;0;0;0;33988;32803;32166;79780;58886;42295;2500;3007;51780;2025;1560;747;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0
18815;140000;2;1;2;27;0;0;0;0;0;0;142027;143536;141849;131491;94362;85863;7000;5341;4000;3500;3000;13000;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1
18829;280000;2;1;2;29;0;0;0;0;0;0;149312;152323;155568;158775;162035;165522;5500;5700;5800;5900;6100;6100;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1
18832;110000;2;3;2;31;0;0;-1;-1;-1;-1;4061;2705;2487;2500;2500;0;1205;2487;2700;2500;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0
18833;30000;2;2;2;22;0;0;0;0;0;0;20439;21664;18969;23317;17689;20013;1595;2000;5000;0;5400;300;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0
18844;350000;2;1;2;30;-2;-2;-2;-2;-2;-2;856;187;375;187;242;184;187;376;187;243;184;828;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
18848;170000;2;2;2;27;0;0;0;0;0;0;43839;45502;46967;48872;51049;81018;2400;2200;3000;3000;31018;3000;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1
18850;200000;2;1;2;28;0;0;0;0;0;0;140407;142965;188990;188742;187267;190249;8031;55015;5327;5505;5525;6039;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1
18880;300000;2;1;2;28;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
18881;400000;2;1;2;30;-2;-2;-1;-1;0;0;2912;2668;3222;21755;15258;16002;2668;3222;21755;500;1000;475;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0
18883;200000;2;1;2;30;-1;-1;-1;-1;-1;-1;4800;2040;5961;1829;1652;584;2040;5961;1829;1652;584;5430;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1
18885;360000;2;1;1;31;0;0;0;0;0;0;15121;6656;6722;8605;28405;-105;5006;2000;4000;20000;5000;4000;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1
18892;260000;2;2;2;28;-1;0;0;0;0;0;75841;69490;67107;28081;12767;4200;3008;2005;3036;5000;2200;1000;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0
18896;30000;2;2;2;28;-1;-1;-2;-2;-2;-2;6731;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
18902;110000;2;1;2;27;0;0;0;0;0;0;112938;113331;108567;110772;111946;111853;6000;5500;5500;4500;4400;4400;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1
18908;290000;2;2;1;28;0;0;0;-1;-1;-2;24257;8723;6282;2440;0;0;2026;3814;2452;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0
18912;50000;2;1;2;28;0;0;0;0;0;0;48211;41670;42710;43399;44261;45188;1971;2011;1700;1585;1641;4000;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1
18924;70000;2;2;2;29;0;0;0;0;0;0;20244;65072;61652;62788;57325;53415;50005;2312;2237;2038;2000;2127;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0
18933;200000;2;1;2;31;1;-2;-2;-1;-1;-1;4035;4195;0;2907;2400;945;4210;0;2907;2400;945;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0
18939;50000;2;2;1;28;0;0;0;2;2;2;43648;45919;50784;43238;30248;27447;3000;6000;0;3500;0;1100;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0
18945;200000;2;1;1;30;0;0;0;2;0;0;18660;27871;55277;38259;8266;13200;27010;30300;179;5415;10000;10000;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1
18946;160000;2;1;2;31;-1;-1;-2;-1;0;0;214;-175;-175;3392;3567;0;0;0;3567;175;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0
18949;50000;2;3;0;32;-1;-1;2;-1;0;0;326;652;326;978;652;326;652;0;978;0;0;326;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
18966;420000;2;1;2;29;-2;-2;-1;0;0;0;392;396;47581;48070;47523;45834;400;47581;1715;1700;1850;2000;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0
18975;300000;2;1;2;28;0;0;0;0;0;0;28989;29909;40618;52288;70000;100000;1291;11000;12288;20000;30000;590;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0
18980;200000;2;2;2;32;-1;-1;2;-1;0;-1;2261;298;298;13764;5290;924;298;0;13764;0;924;6635;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1
18981;80000;2;2;2;32;-2;-2;-2;-2;-2;-2;3459;3789;3459;528;6918;0;3789;3459;528;6918;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0
18984;120000;2;2;1;33;0;0;0;0;0;0;90575;88443;88681;87364;87742;87943;3204;3214;4001;3254;3325;3500;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1
18987;40000;2;2;1;30;0;0;0;0;0;0;39940;40581;40543;39943;38895;37726;2000;2000;2000;1400;1300;2000;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0
18988;200000;2;1;2;30;0;0;2;2;0;0;195128;203187;209286;188243;188668;190192;13600;12200;0;7000;7000;7300;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1
